ID,Title,Tags,Post Link
84215,OPPE out of syllabus,oppe,https://discourse.onlinedegree.iitm.ac.in/t/84215
84460,BDM Assignment 5 Q9 and Q10,clarification,https://discourse.onlinedegree.iitm.ac.in/t/84460
84414,Assignment 5 week 12 question 2,clarification,https://discourse.onlinedegree.iitm.ac.in/t/84414
84435,Clarification on end term exam mode,quiz,https://discourse.onlinedegree.iitm.ac.in/t/84435
84339,AQ 9.5 qs 3,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/84339
84398,Mathematics II week 9 AQ9.3 q6,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/84398
84393,Question 1- BDM assignment 4,"clarification, bdm-assignment-4",https://discourse.onlinedegree.iitm.ac.in/t/84393
84389,BDM Assignment 5: Clarification #4,clarification,https://discourse.onlinedegree.iitm.ac.in/t/84389
84395,Mathematics II Week 9 AQ 9.3 q5,"clarification, maths-2",https://discourse.onlinedegree.iitm.ac.in/t/84395
84327,Week 12 Live Session Codes,extra-resources,https://discourse.onlinedegree.iitm.ac.in/t/84327
84354,Q 382 end term,quiz,https://discourse.onlinedegree.iitm.ac.in/t/84354
42094,AQ 11.1 q2,"maths-2, activity-question, week-11",https://discourse.onlinedegree.iitm.ac.in/t/42094
84168,What is Feature bagging?,week-11,https://discourse.onlinedegree.iitm.ac.in/t/84168
84325,Previous ET question,"clarification, stats-2",https://discourse.onlinedegree.iitm.ac.in/t/84325
84363,Mlt week-wise distribution of marks for end term,clarification,https://discourse.onlinedegree.iitm.ac.in/t/84363
84341,AQ 9.5 qs 6,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/84341
84343,Previous term q no 439,quiz,https://discourse.onlinedegree.iitm.ac.in/t/84343
84312,Weird Discord Interface,"operational, error",https://discourse.onlinedegree.iitm.ac.in/t/84312
84328,Question about PCA,clarification,https://discourse.onlinedegree.iitm.ac.in/t/84328
84119,Not getting along with the course,quiz,https://discourse.onlinedegree.iitm.ac.in/t/84119
84309,AQ 9.3 Qs 5,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/84309
84303,Grading Scheme in online programing assignment,oppe,https://discourse.onlinedegree.iitm.ac.in/t/84303
84115,Week 10 pa8,week-10,https://discourse.onlinedegree.iitm.ac.in/t/84115
84067,Java week 7 ppa2,week-7,https://discourse.onlinedegree.iitm.ac.in/t/84067
83913,Java Generics,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83913
83808,Java week 7 PA 2,week-7,https://discourse.onlinedegree.iitm.ac.in/t/83808
84182,Doubt in lec 10.2,week-10,https://discourse.onlinedegree.iitm.ac.in/t/84182
84140,README and YAML,"clarification, mad-1-project, term1-2023",https://discourse.onlinedegree.iitm.ac.in/t/84140
84192,"Lecture 12.5, number of weights for an NN","clarification, week-12",https://discourse.onlinedegree.iitm.ac.in/t/84192
84243,NOT able to do peer review,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/84243
84200,OPPE 2 Question 1 and 5 were the same,"operational, error, oppe",https://discourse.onlinedegree.iitm.ac.in/t/84200
84225,No Programming Assignments for Weeks 11 and 12?,clarification,https://discourse.onlinedegree.iitm.ac.in/t/84225
84129,Slight error in lec 11.3,week-11,https://discourse.onlinedegree.iitm.ac.in/t/84129
84087,"Pa11, q6",week-11,https://discourse.onlinedegree.iitm.ac.in/t/84087
84172,"PPA-9, Week-9",week-9,https://discourse.onlinedegree.iitm.ac.in/t/84172
84156,PPA 3 Week 9 Doubt,week-9,https://discourse.onlinedegree.iitm.ac.in/t/84156
84170,Release of timed mock #10,"clarification, intropython",https://discourse.onlinedegree.iitm.ac.in/t/84170
84132,Week 9. PPA 8,"intropython, week-9",https://discourse.onlinedegree.iitm.ac.in/t/84132
84144,PYQ Math End Term,"quiz, end-term-exam",https://discourse.onlinedegree.iitm.ac.in/t/84144
84142,OPPE mock question 5,oppe,https://discourse.onlinedegree.iitm.ac.in/t/84142
84130,Weekly mock 10/10,mock,https://discourse.onlinedegree.iitm.ac.in/t/84130
84051,Solve this without using ord function in week 7 practice assignment question 2(encoding teams),"dbms, week-7",https://discourse.onlinedegree.iitm.ac.in/t/84051
84112,Is there any other way to solve this without using ord function in week 7 practice assignment question 2(encoding teams),oppe,https://discourse.onlinedegree.iitm.ac.in/t/84112
82535,AQ 10.3 Que 8,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82535
84084,Access Not Granted for April 12th Session,operational,https://discourse.onlinedegree.iitm.ac.in/t/84084
83930,Humble request to upload live session,operational,https://discourse.onlinedegree.iitm.ac.in/t/83930
84086,"Pa11, q5",week-11,https://discourse.onlinedegree.iitm.ac.in/t/84086
84108,Files provided for fetching values in OPPE and ppa week 7,"clarification, oppe, week-7",https://discourse.onlinedegree.iitm.ac.in/t/84108
84100,Week 12 ppa 4,"clarification, intropython",https://discourse.onlinedegree.iitm.ac.in/t/84100
84097,Old QP - Minima of a function,clarification,https://discourse.onlinedegree.iitm.ac.in/t/84097
84101,"Week 9,PPA 9","intropython, week-9",https://discourse.onlinedegree.iitm.ac.in/t/84101
84094,10.1 q3,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/84094
84095,Will we take the primal-dual headache even if d<n,week-10,https://discourse.onlinedegree.iitm.ac.in/t/84095
84058,OOPE2 (16th April) no slot allotted yet,"oppe, term1-2023",https://discourse.onlinedegree.iitm.ac.in/t/84058
83524,End term portions,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83524
81302,"Week 7, Practise 1:Prime Jersey","clarification, week-7",https://discourse.onlinedegree.iitm.ac.in/t/81302
84080,END TERM EXAM for INTRO TO PYTHON,"clarification, intropython, oppe, oppe-sct, end-term-exam",https://discourse.onlinedegree.iitm.ac.in/t/84080
84079,New Seeya app,operational,https://discourse.onlinedegree.iitm.ac.in/t/84079
84026,Aq 6.4 Q1,week-6,https://discourse.onlinedegree.iitm.ac.in/t/84026
84073,Week 9 ppa 9,clarification,https://discourse.onlinedegree.iitm.ac.in/t/84073
84064,Week7 PPA2 error,"ppa, week7-feedback",https://discourse.onlinedegree.iitm.ac.in/t/84064
84035,Week 6 ppa 5,"clarification, operational, intropython",https://discourse.onlinedegree.iitm.ac.in/t/84035
84056,About the schemas to be used in the DBMS OPPE,"oppe, dbms",https://discourse.onlinedegree.iitm.ac.in/t/84056
84055,What is the portion for oppe-2,"clarification, intropython, oppe, oppe-sct",https://discourse.onlinedegree.iitm.ac.in/t/84055
84032,How this Binomial distribution is approximated to a Normal distributioni,"clarification, week-11, lec-clarification",https://discourse.onlinedegree.iitm.ac.in/t/84032
84042,Week 6 ppa 9,"clarification, operational, intropython",https://discourse.onlinedegree.iitm.ac.in/t/84042
83667,Week 9 GA solution,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83667
71669,Cant solve AQ 9.7 Q3,week-9,https://discourse.onlinedegree.iitm.ac.in/t/71669
84034,OPPE 2 Mock,clarification,https://discourse.onlinedegree.iitm.ac.in/t/84034
74769,I_OP grade related queries,"operational, oppe",https://discourse.onlinedegree.iitm.ac.in/t/74769
84014,Aq question week 9,week-9,https://discourse.onlinedegree.iitm.ac.in/t/84014
83969,Code not executing properly,course-portal,https://discourse.onlinedegree.iitm.ac.in/t/83969
83855,Week 8 pa1,week-8,https://discourse.onlinedegree.iitm.ac.in/t/83855
84010,Week 4 Grpa 1,"clarification, week-4",https://discourse.onlinedegree.iitm.ac.in/t/84010
84006,"Aq 11.3, q4",week-11,https://discourse.onlinedegree.iitm.ac.in/t/84006
83991,Wk 3 Sql Query PA 3 / Except,"week-3, sql-practice-questio",https://discourse.onlinedegree.iitm.ac.in/t/83991
83983,Week-3 Live coding - problem-2,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83983
83962,Graded Assignment due date mismatch between CT and Python,operational,https://discourse.onlinedegree.iitm.ac.in/t/83962
21354,AQ 9.1 Question 3,"activity-question, week-9",https://discourse.onlinedegree.iitm.ac.in/t/21354
18432,"Lecture 6.3, 6.4 PCA","clarification, week-6",https://discourse.onlinedegree.iitm.ac.in/t/18432
83961,OPPE2 Mock Programming Assignment,oppe,https://discourse.onlinedegree.iitm.ac.in/t/83961
83851,Issue with video upload for the project,"clarification, term1-2023",https://discourse.onlinedegree.iitm.ac.in/t/83851
83580,Query on Week 11 (Map Feature),clarification,https://discourse.onlinedegree.iitm.ac.in/t/83580
83912,Aq10.5 q4,week-10,https://discourse.onlinedegree.iitm.ac.in/t/83912
83332,Assignment 3 - Dataset 2,graded-question,https://discourse.onlinedegree.iitm.ac.in/t/83332
81836,"TDS Project1 - Q12 , Ambiguity","clarification, tds-project-1",https://discourse.onlinedegree.iitm.ac.in/t/81836
83865,Lecture 6.3: How to do this?,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83865
83841,Aq 11.3 q1,week-11,https://discourse.onlinedegree.iitm.ac.in/t/83841
83903,Is there something wrong with my code. Please help,"ppa, week-8",https://discourse.onlinedegree.iitm.ac.in/t/83903
70862,"Week 11 AQ 11.1 Q1, Q4 and Q6","week-11, practice-question",https://discourse.onlinedegree.iitm.ac.in/t/70862
83723,Week9 PA,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83723
83812,Primal Point of view?,"clarification, week-11",https://discourse.onlinedegree.iitm.ac.in/t/83812
83897,Activity 9.3 6,"clarification, maths-2",https://discourse.onlinedegree.iitm.ac.in/t/83897
83884,Week 7 unable solve this compilation error (Solved),oppe,https://discourse.onlinedegree.iitm.ac.in/t/83884
83776,Doubt Q5 of AQ 10.4,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83776
83864,Error in submitting proj 2,tds-project-2,https://discourse.onlinedegree.iitm.ac.in/t/83864
83821,BDM Assignment 3 released again with wrong date,"operational, bdm-assignment-3",https://discourse.onlinedegree.iitm.ac.in/t/83821
83627,Aq 6.3 Q2,week-6,https://discourse.onlinedegree.iitm.ac.in/t/83627
83849,[TDS] Project 2,"clarification, project",https://discourse.onlinedegree.iitm.ac.in/t/83849
83823,How to do project 2 Q6,tds-project-2,https://discourse.onlinedegree.iitm.ac.in/t/83823
83778,All python recorded session in a google shhet format,"operational, course-portal, intropython",https://discourse.onlinedegree.iitm.ac.in/t/83778
83815,Two sample Z test,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83815
83683,How will I know if my data is linearly separable,"week-10, week-9",https://discourse.onlinedegree.iitm.ac.in/t/83683
83728,Week 11 PA Doubt,"clarification, week-11",https://discourse.onlinedegree.iitm.ac.in/t/83728
83813,Graded Assignment 4 not release along with week12,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83813
83807,Eligibility for end term and weekly mock in course dash,"operational, intropython, oppe",https://discourse.onlinedegree.iitm.ac.in/t/83807
83703,Python OPE mock questions,"operational, dbms",https://discourse.onlinedegree.iitm.ac.in/t/83703
83800,Submission,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83800
83796,W5 ppa 10,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83796
83771,Week 12 GA,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83771
83745,Syllabus for OPPE2,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83745
83757,OPPE Paper Pattern,"clarification, course-selection, intropython, oppe, oppe-sct",https://discourse.onlinedegree.iitm.ac.in/t/83757
83658,Python Week 12 PPA 10th question,"clarification, intropython",https://discourse.onlinedegree.iitm.ac.in/t/83658
83752,Mock for OPPE 2,"oppe, mock",https://discourse.onlinedegree.iitm.ac.in/t/83752
82177,Doubt regarding BDM project proposal,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82177
19268,Week-7 Prac Assignment-2 Encoding Teams,clarification,https://discourse.onlinedegree.iitm.ac.in/t/19268
83695,Project validation doubt,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83695
83673,Reason for wrong answer?,"clarification, oppe, ppa, week6-feedback",https://discourse.onlinedegree.iitm.ac.in/t/83673
83607,Dates for OPPE II,"clarification, oppe",https://discourse.onlinedegree.iitm.ac.in/t/83607
83670,Aq 10.4 q6,week-10,https://discourse.onlinedegree.iitm.ac.in/t/83670
83665,Mock week 11 for Python not available in course portal,"course-portal, intropython, python",https://discourse.onlinedegree.iitm.ac.in/t/83665
83604,Live coding session problem week 6,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83604
83640,Week12 ppa3,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/83640
83650,Live coding question,"live-session, week-9",https://discourse.onlinedegree.iitm.ac.in/t/83650
83553,OPPE Mock PPA 2,"clarification, mock",https://discourse.onlinedegree.iitm.ac.in/t/83553
83649,Java Live coding Replit team invite,oppe,https://discourse.onlinedegree.iitm.ac.in/t/83649
83641,Do we have to submit the video.mp4 file in the zip?,"clarification, term1-2023",https://discourse.onlinedegree.iitm.ac.in/t/83641
83643,OPEE Mock Discussion Link,"clarification, operational",https://discourse.onlinedegree.iitm.ac.in/t/83643
83624,Doubt in filling project google form,"clarification, term1-2023",https://discourse.onlinedegree.iitm.ac.in/t/83624
83577,DBMS OPPE Mock Solutions,"clarification, oppe",https://discourse.onlinedegree.iitm.ac.in/t/83577
83566,Mockl OPPE Q3,"clarification, oppe",https://discourse.onlinedegree.iitm.ac.in/t/83566
83337,Quiz 2 Doubt(Answer Key),clarification,https://discourse.onlinedegree.iitm.ac.in/t/83337
83584,Mock oppe seeya,operational,https://discourse.onlinedegree.iitm.ac.in/t/83584
83585,AQ 9.6 Question1,"clarification, activity-question",https://discourse.onlinedegree.iitm.ac.in/t/83585
83590,Doubt in Q154 of Quiz2,"clarification, operational, error",https://discourse.onlinedegree.iitm.ac.in/t/83590
83432,Took MAD-1 course in may 22 term,"clarification, course-selection, term2-2022",https://discourse.onlinedegree.iitm.ac.in/t/83432
83583,Regarding submission of weekly mock test,mock,https://discourse.onlinedegree.iitm.ac.in/t/83583
83555,Binary Search Not Working Properly,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83555
82119,Assignment submission issue,course-portal,https://discourse.onlinedegree.iitm.ac.in/t/82119
49390,Ridge vs Lasso visualization code,"clarification, week-3",https://discourse.onlinedegree.iitm.ac.in/t/49390
83514,Week 9 - Tutorial 1 Clarification,"clarification, tutorials, week-9",https://discourse.onlinedegree.iitm.ac.in/t/83514
83554,DBMS SQL practice question 25,oppe,https://discourse.onlinedegree.iitm.ac.in/t/83554
83556,Profile link : Student Dashboard,operational,https://discourse.onlinedegree.iitm.ac.in/t/83556
83502,Extra activity 5- week 6 review problem,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83502
83535,Not able to access courses,"operational, course-portal",https://discourse.onlinedegree.iitm.ac.in/t/83535
83470,Doubt End term,"clarification, stats-2",https://discourse.onlinedegree.iitm.ac.in/t/83470
83460,Aq 10.2 q4,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83460
83527,Passing an array to another function increasing its first element by 1 and returning it,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83527
83522,"AQ 5.2,question no-4,live session discussion",clarification,https://discourse.onlinedegree.iitm.ac.in/t/83522
81363,Graded assignment 5,"intropython, graded-question",https://discourse.onlinedegree.iitm.ac.in/t/81363
83433,Extra Activity missed for stat 2,"clarification, extra_activity, activity-question, extra-activity",https://discourse.onlinedegree.iitm.ac.in/t/83433
83480,Project pdf and video link,"operational, term1-2023",https://discourse.onlinedegree.iitm.ac.in/t/83480
83343,W7 ppa5,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83343
83351,Previous Term Question ( SEP'22 ),"clarification, quiz, end-term",https://discourse.onlinedegree.iitm.ac.in/t/83351
83486,SCT exam link is not working and no one to help on the google meet session,operational,https://discourse.onlinedegree.iitm.ac.in/t/83486
82980,Mock quiz-2 q9,"clarification, quiz",https://discourse.onlinedegree.iitm.ac.in/t/82980
83406,Access Denied,"operational, error",https://discourse.onlinedegree.iitm.ac.in/t/83406
83473,Screen recorder to be used,"clarification, mad-1-project",https://discourse.onlinedegree.iitm.ac.in/t/83473
83472,L9.6 - Doubt in Definition 3 of Convex Functions,"lec-clarification, week-9",https://discourse.onlinedegree.iitm.ac.in/t/83472
83154,Week -9 concept/summary session,extra-resources,https://discourse.onlinedegree.iitm.ac.in/t/83154
83467,Loss of extra activity marks,week-0,https://discourse.onlinedegree.iitm.ac.in/t/83467
83463,Revision Session for OPPE 2,"clarification, oppe",https://discourse.onlinedegree.iitm.ac.in/t/83463
83316,Date format is not changing in Excel,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83316
83450,Week 2 Week 11.2 q -1,"clarification, week-11",https://discourse.onlinedegree.iitm.ac.in/t/83450
83277,AQ9.4 3 - Given data is not enough to say that it is a convex set,"activity-question, week-9",https://discourse.onlinedegree.iitm.ac.in/t/83277
83391,Quiz2 Maths Question Doubt,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83391
83349,BDM ASSIGNMENT 3 incorrect Answers,bdm-assignment-3,https://discourse.onlinedegree.iitm.ac.in/t/83349
83373,Quiz 2 height of AVL tree,"clarification, quiz",https://discourse.onlinedegree.iitm.ac.in/t/83373
83457,Rabin-karp code,"live-sessions, week-10",https://discourse.onlinedegree.iitm.ac.in/t/83457
80253,Doubt in ticket show wireframe and ppt,"clarification, mad-1-project",https://discourse.onlinedegree.iitm.ac.in/t/80253
83442,Doubt in finding limits multivariable calculus,quiz,https://discourse.onlinedegree.iitm.ac.in/t/83442
83430,Error in Week 7 programming assignment,week-7,https://discourse.onlinedegree.iitm.ac.in/t/83430
83414,MAD-1 project doubt unknown error,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83414
83421,Link for yesterday's session,"operational, live-session",https://discourse.onlinedegree.iitm.ac.in/t/83421
83401,Ope sql q6,"clarification, oppe",https://discourse.onlinedegree.iitm.ac.in/t/83401
83365,Aq5.4 q5,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/83365
83256,"Doubt in SQL OPE prac question, ques no. 3",clarification,https://discourse.onlinedegree.iitm.ac.in/t/83256
83395,When is the SEEYA Mock?,"oppe, seeya",https://discourse.onlinedegree.iitm.ac.in/t/83395
83346,How to genrate value of Fz,week-8,https://discourse.onlinedegree.iitm.ac.in/t/83346
83388,Quiz 2 Question Id : 640653521158,"clarification, operational",https://discourse.onlinedegree.iitm.ac.in/t/83388
83181,Code confusion,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83181
82230,Week 7 PA question,week-7,https://discourse.onlinedegree.iitm.ac.in/t/82230
83361,Quiz question X cover Y,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83361
83363,How can I access the term 1 contents?,operational,https://discourse.onlinedegree.iitm.ac.in/t/83363
83358,The incorrect average assignment score,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83358
83197,Doubt in answer to Quiz 2,quiz-2,https://discourse.onlinedegree.iitm.ac.in/t/83197
83287,Project reg,"clarification, term1-2023",https://discourse.onlinedegree.iitm.ac.in/t/83287
83330,Urgent: File size too big for submitting in google form,"project, term1-2023",https://discourse.onlinedegree.iitm.ac.in/t/83330
83310,W2 ppa1,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83310
83336,Regarding Booking payment in Ticket Booking Application,"mad-1-project, term1-2023",https://discourse.onlinedegree.iitm.ac.in/t/83336
83328,Do we have to normalize composite score?,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83328
83326,IIT M FOUNDATION AN3 EXAM QPF3 Question Number : 148 Question Id : 640653520796 (Mistake in answer),"clarification, quiz",https://discourse.onlinedegree.iitm.ac.in/t/83326
83323,Lesser the better,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83323
83304,"BDM Assignment 3 - is the composite score expected to be in the range [0,1]?",bdm-assignment-3,https://discourse.onlinedegree.iitm.ac.in/t/83304
83297,Mock 8 issue,mock,https://discourse.onlinedegree.iitm.ac.in/t/83297
83160,Assignment in 6b,"course-portal, error",https://discourse.onlinedegree.iitm.ac.in/t/83160
83185,Week 8 | Graded Assignment,"clarification, week-8",https://discourse.onlinedegree.iitm.ac.in/t/83185
82408,"BDM : assignment three , Excel worksheet attachement option not available.. Quesstion 1 and three answers not matching",clarification,https://discourse.onlinedegree.iitm.ac.in/t/82408
83261,Please provide the question paper/solutions for OPPE 1,oppe,https://discourse.onlinedegree.iitm.ac.in/t/83261
83220,Weekly mock 8/10 grading criterion(week 10),"clarification, intropython, mock",https://discourse.onlinedegree.iitm.ac.in/t/83220
83200,Today's Mock 8,"clarification, intropython",https://discourse.onlinedegree.iitm.ac.in/t/83200
83236,Quiz 2 related,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83236
83228,Can anyone please help in this Question?,oppe,https://discourse.onlinedegree.iitm.ac.in/t/83228
61087,Inputs wrt subjects for Moving to Diploma from Foundations,course-selection,https://discourse.onlinedegree.iitm.ac.in/t/61087
83192,Quiz-2 Answer Key,operational,https://discourse.onlinedegree.iitm.ac.in/t/83192
83194,Quiz2- Minimum cost spanning tree,quiz,https://discourse.onlinedegree.iitm.ac.in/t/83194
83186,MAD project,operational,https://discourse.onlinedegree.iitm.ac.in/t/83186
83174,Week 11 practice assignment,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83174
83070,MAD-1 Project Submission Result,"clarification, mad1",https://discourse.onlinedegree.iitm.ac.in/t/83070
83001,Mock quiz 2 q4,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83001
83156,Area of Chess board problem - Square of Normal distribution,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83156
83155,#oppe 2,"oppe, quiz-syllabus",https://discourse.onlinedegree.iitm.ac.in/t/83155
83152,Week 10 PPA 1,"intropython, week-10",https://discourse.onlinedegree.iitm.ac.in/t/83152
79438,Doubt in a question from Quiz-1 Python,quiz,https://discourse.onlinedegree.iitm.ac.in/t/79438
83143,OPPE2 - Being Absent,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83143
82693,PDSA OPPE slot booking options,"pdsa, oppe",https://discourse.onlinedegree.iitm.ac.in/t/82693
83125,Regarding the last two questions of the Quiz 2 Mock Test,"clarification, quiz-2, mock",https://discourse.onlinedegree.iitm.ac.in/t/83125
81857,Aq6.1 q6,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/81857
83123,Doubt in Q67 of Previous Term Paper,"clarification, operational, error",https://discourse.onlinedegree.iitm.ac.in/t/83123
82792,Quiz 2 QPC1 Q 68,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82792
83086,Pyq stats 2 qs,quiz,https://discourse.onlinedegree.iitm.ac.in/t/83086
83054,Doubt Quiz-2,quiz,https://discourse.onlinedegree.iitm.ac.in/t/83054
82522,Mock for quiz Q2 doubt,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82522
33863,Clarification on number of super keys,"practice-question, week-5",https://discourse.onlinedegree.iitm.ac.in/t/33863
82992,Mock for quiz 2 solutions,"clarification, operational",https://discourse.onlinedegree.iitm.ac.in/t/82992
81277,Positive Definiteness_Matrix Form,clarification,https://discourse.onlinedegree.iitm.ac.in/t/81277
83073,MFL previous year question clarification,"clarification, operational, week-8",https://discourse.onlinedegree.iitm.ac.in/t/83073
83085,Doubt in equivalence of matrices,"clarification, maths-2, quiz, quiz-2",https://discourse.onlinedegree.iitm.ac.in/t/83085
83080,Clarity on date of OPPE 2 Python,"clarification, oppe",https://discourse.onlinedegree.iitm.ac.in/t/83080
83072,Practice assignment 7 Q2,practice-question,https://discourse.onlinedegree.iitm.ac.in/t/83072
82919,Quiz 2 mock Q13,quiz,https://discourse.onlinedegree.iitm.ac.in/t/82919
83015,Week 6 aq 6.3 q9,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/83015
83022,Regaring rank nullity theorem,"clarification, maths-2",https://discourse.onlinedegree.iitm.ac.in/t/83022
83037,Pyq stats2,quiz,https://discourse.onlinedegree.iitm.ac.in/t/83037
83013,How to understand this symbol? Please help,clarification,https://discourse.onlinedegree.iitm.ac.in/t/83013
82998,"Rivision session 1,2 quiz 2 youtube links",operational,https://discourse.onlinedegree.iitm.ac.in/t/82998
82933,Week 6 GA q.no:2,"clarification, stats-2, graded-question",https://discourse.onlinedegree.iitm.ac.in/t/82933
82796,Can weekly mock for week 10 be pushed to after Quiz 2?,"operational, term1-2023",https://discourse.onlinedegree.iitm.ac.in/t/82796
82824,No Quiz-2 on 2nd April for Python?,"clarification, intropython, quiz",https://discourse.onlinedegree.iitm.ac.in/t/82824
82966,Mlf pa w5,mlf,https://discourse.onlinedegree.iitm.ac.in/t/82966
82863,Paradox 2023 accommodation,operational,https://discourse.onlinedegree.iitm.ac.in/t/82863
82984,AQ 5.2 Ques 3,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82984
82975,Activity 5.2 Q 1,"clarification, stats-2",https://discourse.onlinedegree.iitm.ac.in/t/82975
82955,JAVA - Week 8 - AQ 8.1 - Que 3,week-8,https://discourse.onlinedegree.iitm.ac.in/t/82955
82917,PA Week 7 Q5,week-7,https://discourse.onlinedegree.iitm.ac.in/t/82917
82930,Stats question on MGF from PYQ papers,"quiz-2, week-8",https://discourse.onlinedegree.iitm.ac.in/t/82930
81184,Unable to see the answers and marks scored in the portal,"operational, course-portal, error, intropython",https://discourse.onlinedegree.iitm.ac.in/t/81184
82244,Project 2 dataset keeps changing,tds-project-2,https://discourse.onlinedegree.iitm.ac.in/t/82244
82915,Problem with validation. no root project root folder,mad-1-project,https://discourse.onlinedegree.iitm.ac.in/t/82915
82912,Mock2 q5,mock,https://discourse.onlinedegree.iitm.ac.in/t/82912
82902,Week 8 Tutorial Question,"clarification, dbms, constitution, week-8",https://discourse.onlinedegree.iitm.ac.in/t/82902
82841,Doubt in Mock Quiz 2 Q12,"clarification, mock",https://discourse.onlinedegree.iitm.ac.in/t/82841
38402,Aq7.4 q2,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/38402
19052,Aq 7.4 q2,week-7,https://discourse.onlinedegree.iitm.ac.in/t/19052
82877,Mock Quiz2 Q10: Leaf nodes in the AVL tree,mock,https://discourse.onlinedegree.iitm.ac.in/t/82877
82837,Practice Assignment Week3 Q2,activity-question,https://discourse.onlinedegree.iitm.ac.in/t/82837
82872,Pre quiz2,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82872
82786,Doubt in Practice Assignment Solution Week2,week-2,https://discourse.onlinedegree.iitm.ac.in/t/82786
38556,Activity 5.5 Question 5,"activity-question, week-5",https://discourse.onlinedegree.iitm.ac.in/t/38556
82866,AQ7.4 question 5,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82866
80409,Activity 6.3 q2,clarification,https://discourse.onlinedegree.iitm.ac.in/t/80409
82739,Analogous And Confusing GA Scores,"clarification, operational, course-portal, error",https://discourse.onlinedegree.iitm.ac.in/t/82739
82558,GA 6B Submit button,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82558
82816,Mock-2 Q20,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82816
82831,How to solve this question,week-5,https://discourse.onlinedegree.iitm.ac.in/t/82831
82717,"Week 3, GA 6",clarification,https://discourse.onlinedegree.iitm.ac.in/t/82717
82811,WEEK 8 Practice Assignment 14,week-8,https://discourse.onlinedegree.iitm.ac.in/t/82811
82775,Maths2 Doubt in Quiz2 syllabus,"clarification, maths-2",https://discourse.onlinedegree.iitm.ac.in/t/82775
82774,Error in Code Week-10,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82774
82411,SYLLABUS for Quiz-2,"clarification, quiz, quiz-syllabus, quiz-2",https://discourse.onlinedegree.iitm.ac.in/t/82411
82638,"Mock for Quiz-2, Q3",clarification,https://discourse.onlinedegree.iitm.ac.in/t/82638
82797,Lec 7.1 doubt,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82797
82805,Previous quiz 2 question,clarification,https://discourse.onlinedegree.iitm.ac.in/t/82805
82795,Graded Quesion Week 6,week-6,https://discourse.onlinedegree.iitm.ac.in/t/82795
